title,wiki_id,url,general,subtopics,depth,split,text_source,dump_title,n_passages,text_sha256
RecLOH,3150728,https://en.wikipedia.org/wiki/RecLOH,biology,genetics,0,train,dump,RecLOH,4,852d50c28bdd6dceba56f39e2516ed7fc79c51f91a83a1f6bdc8cf58fa4c7516
Receptor (biochemistry),569480,https://en.wikipedia.org/wiki/Receptor%20%28biochemistry%29,biology,cell_biology,0,val,dump,Receptor (biochemistry),4,00ae36cecf44f076ce8fcf591a1e04decec69d9b87d349f894b94f8c19015eff
Rechelle Hawkes,2171696,https://en.wikipedia.org/wiki/Rechelle%20Hawkes,sports,olympics,1,train,dump,Rechelle Hawkes,4,245b22e458c3eebbc469a2e98d891cf19955d7f1ce9ce81252bb7cf37df4a3f1
Reciprocal causation,55968776,https://en.wikipedia.org/wiki/Reciprocal%20causation,biology,evolution,0,train,dump,Reciprocal causation,4,f0de11d8e583defc6b2beb32db27c5becd097bcdb977c3b3925ae91d0db3df85
Reciprocal silencing,37913847,https://en.wikipedia.org/wiki/Reciprocal%20silencing,biology,genetics,0,train,dump,Reciprocal silencing,4,d31d36db8edd198d4459079c3bbfd433955188b0e4b2b7661359cac69e9415f0
Reciprocity (evolution),8655788,https://en.wikipedia.org/wiki/Reciprocity%20%28evolution%29,biology,evolution,0,test,dump,Reciprocity (evolution),4,d19f491d7aeb9a6e64a11ee3043c370add15163bf9ce0e470edb2fd6523674f4
Recognition sequence,6754094,https://en.wikipedia.org/wiki/Recognition%20sequence,biology,genetics,0,train,dump,Recognition sequence,4,0597c0307c3c04295f1f9808b19e1c903f3ab8d6825d004677222e7220d5d2ee
Recombination (cosmology),26244469,https://en.wikipedia.org/wiki/Recombination%20%28cosmology%29,physics,astrophysics,1,val,dump,Recombination (cosmology),4,9703c6a8abb11a484c3e162682e29afd8f33e50fb0689e1a3d8384347fa73207
Recombineering,5117528,https://en.wikipedia.org/wiki/Recombineering,biology,genetics,1,train,dump,Recombineering,4,6d85c6a8ec532f2f60153fcb9964b26670eb0f89b35eab68ed518f28d5e55f02
Reconciliation ecology,1810870,https://en.wikipedia.org/wiki/Reconciliation%20ecology,biology,ecology,0,val,dump,Reconciliation ecology,4,2db5ab15e2e66e1b6d6e01807a92a0699a314193eba815947bfa45d08bec8849
Record Commission,41515869,https://en.wikipedia.org/wiki/Record%20Commission,science,scientific_research,0,test,dump,Record Commission,4,c0beee663d7d5a1219655681dfda665f5bdd57123c51e4f33c9c28a63dd01934
Recovery testing,8518263,https://en.wikipedia.org/wiki/Recovery%20testing,technology,software,1,train,dump,Recovery testing,4,0e0e90c27b7b7230865d628f15f83bebe020a02d3f82790a13714880a7589d83
Recreation ecology,12759897,https://en.wikipedia.org/wiki/Recreation%20ecology,biology,ecology,0,train,dump,Recreation ecology,4,1d8f9a457929e59a34b7e45a43450d722ed15cca39d58d1d7281644bcdb5c155
Rectangulus,49452645,https://en.wikipedia.org/wiki/Rectangulus,science,history_of_science,1,train,dump,Rectangulus,4,9b19435c0387ce45648c28c347706dbcc745518d7995d94468eab47c836251b8
Recurrent evolution,41123642,https://en.wikipedia.org/wiki/Recurrent%20evolution,biology,evolution,0,train,dump,Recurrent evolution,4,eca3c4faf711de7b3cb2453a07462204eda8a058631a48845a50df77443f0f8f
Red Bull King of the Rock Tournament,42048542,https://en.wikipedia.org/wiki/Red%20Bull%20King%20of%20the%20Rock%20Tournament,sports,basketball,2,val,legacy_dump,Red Bull King of the Rock Tournament,4,e876b04c8053816738f5ba754ef7338bf89b26615a8755a8f8c6d5e555218b76
Red Cross parcel,28968720,https://en.wikipedia.org/wiki/Red%20Cross%20parcel,history,world_wars,0,train,dump,Red Cross parcel,4,e02ade7bb7440e11f099ccae5af2b79fa5e59f343a07d66f8bdd5491031b136c
Red King hypothesis,67813762,https://en.wikipedia.org/wiki/Red%20King%20hypothesis,biology,evolution,0,train,dump,Red King hypothesis,4,9a0a33c5d91af43ee87b4266be1b096520def639d910ca185acd9681ccf39707
Red Planet Noir,28407599,https://en.wikipedia.org/wiki/Red%20Planet%20Noir,books,novels,1,test,dump,Red Planet Noir,4,61198ac95fba1a1f79cc1b023f4f1516a176ad3219e4c00ac5b613e58bc1483a
Red River Expedition (1806),8601128,https://en.wikipedia.org/wiki/Red%20River%20Expedition%20%281806%29,science,history_of_science,1,train,dump,Red River Expedition (1806),4,1814aa0bf28e999a8f487d8bba73f894f7c227db9b2b98adbce5d708943b50b1
Red Rock Village Museum,43929761,https://en.wikipedia.org/wiki/Red%20Rock%20Village%20Museum,history,world_wars,1,test,dump,Red Rock Village Museum,4,c318f45ccb6ee73528caaf00128cb2cd35286ecb5082e68880819fac5b2016f1
Red giant,21245707,https://en.wikipedia.org/wiki/Red%20giant,physics,astrophysics,0,train,dump,Red giant,4,c448e4db9b748dfa4d250b044e61b9c5e132ad38ca1d80da6197e5a115270ee8
Red-suffusion rosy-faced lovebird mutation,30385383,https://en.wikipedia.org/wiki/Red-suffusion%20rosy-faced%20lovebird%20mutation,biology,genetics,0,train,dump,Red-suffusion rosy-faced lovebird mutation,4,0b0fbed34ea29b24783d8d09a2ab87bbcc0d50179b1dfeaad15b08484e87878a
Redfield equation,44661386,https://en.wikipedia.org/wiki/Redfield%20equation,physics,quantum_mechanics,0,train,dump,Redfield equation,4,e076ee40eaf63fd492add3263f9d83693dde8e3a5153f9f9303cabb1df470f0e
Redfield ratio,3157750,https://en.wikipedia.org/wiki/Redfield%20ratio,biology,ecology,0,train,dump,Redfield ratio,4,9e4a429e2bf9ea9212ed1c2e20c53501f0e62a87bd5848a280b60fb591a13059
Redfish (specification),59817638,https://en.wikipedia.org/wiki/Redfish%20%28specification%29,technology,hardware,1,train,dump,Redfish (specification),4,d021280ffccfe20f6e64c33401e2e7c5d60b404872b93eafbd177615d779d58a
Redistribution (chemistry),28841365,https://en.wikipedia.org/wiki/Redistribution%20%28chemistry%29,chemistry,chemical_reactions,0,train,dump,Redistribution (chemistry),4,6a78f85872ce8e7cda5276756050cd594f6619fbcc501db4ed7a2e5d21bbbeba
Redox,66313,https://en.wikipedia.org/wiki/Redox,chemistry,chemical_reactions,0,train,dump,Redox,4,38f0d90c61d0843745f0eda03f4f9e1450f63f2276c0b85322235b304e0ef6fd
Redshift-space distortions,990090,https://en.wikipedia.org/wiki/Redshift-space%20distortions,physics,astrophysics,1,val,dump,Redshift-space distortions,4,a12df7770aa53ec1b804937c6e83d8a573f3d920f0d5b213c5350ab140f46cff
Reduced instruction set computer,26201,https://en.wikipedia.org/wiki/Reduced%20instruction%20set%20computer,technology,hardware,1,train,legacy_dump,Reduced instruction set computer,4,fb2fe29351077ad7e26813aa48b10c83ad0e86d58112714c97421a75815b9c35
Reducing agent,184881,https://en.wikipedia.org/wiki/Reducing%20agent,chemistry,chemical_reactions,0,train,dump,Reducing agent,4,26ee5bca328395880758348ff00b7c8838467b74d99c2a37fcb279e9900ac28f
Reductions with hydrosilanes,27806798,https://en.wikipedia.org/wiki/Reductions%20with%20hydrosilanes,chemistry,chemical_reactions|organic_chemistry,1,train,dump,Reductions with hydrosilanes,4,894cedc1e8f0f6dda01ca88b0572ccbbb9a14d4469318e471f1d0efdc23efe2a
Reductive elimination,1636762,https://en.wikipedia.org/wiki/Reductive%20elimination,chemistry,chemical_reactions|organic_chemistry,0,train,dump,Reductive elimination,4,eefcdcdc40d878a6c2da811205dec2ad9734315ec3ed4da405f3afdd6dbdf8d6
Reed bed,1774404,https://en.wikipedia.org/wiki/Reed%20bed,biology,ecology,0,train,dump,Reed bed,4,460f7a54d9a134974670fbaac776adead9ab171fa69d935ebec7108b7d1e112e
Reed reaction,3146792,https://en.wikipedia.org/wiki/Reed%20reaction,chemistry,chemical_reactions,1,test,dump,Reed reaction,4,4895722fbc367babc40a43f2748e142ef7fab6af2b338f88d1515f5449109c6c
Reeler,5220340,https://en.wikipedia.org/wiki/Reeler,biology,genetics,1,val,dump,Reeler,4,8dbbd78ec7837d5eb7495bfed1c0d897080bd1889ff59bf74d93e840bcf250fe
Reference collection,1182426,https://en.wikipedia.org/wiki/Reference%20collection,science,scientific_research,0,test,dump,Reference collection,4,816f85f194f9e9701e0f1f4c2819de2fea3f31d5fd3aa36d4b7a35fb898f2ee7
Reference ecosystem,58209989,https://en.wikipedia.org/wiki/Reference%20ecosystem,biology,ecology,1,test,dump,Reference ecosystem,3,9f23c0173a4332358ae571baa57597a1eae1d0c69cbcc40399c72d75c07a7473
Reference model,4696265,https://en.wikipedia.org/wiki/Reference%20model,technology,software,1,val,dump,Reference model,4,b3a6fb18e1020105ed0fae902d61190a3cb2366716aa1542cecd96a41162a456
Reference range,231442,https://en.wikipedia.org/wiki/Reference%20range,science,scientific_research,0,test,dump,Reference range,4,5eb1fcea6df5a03ab114ed9072a8fd29a984596c17217de335dc48e4be6a0f98
Refinement calculus,2775268,https://en.wikipedia.org/wiki/Refinement%20calculus,technology,software,1,train,dump,Refinement calculus,4,ac34888fc11c9f921da97430626db75d5a94ac536e09c6e11d39622e3a4a4703
Reflection phase change,35775386,https://en.wikipedia.org/wiki/Reflection%20phase%20change,physics,classical_mechanics,1,train,dump,Reflection phase change,4,683b01efb567e0fb46ecd05046c6df2e4c2095157db10a2ac86c2956bf866565
Regge–Wheeler–Zerilli equations,71241698,https://en.wikipedia.org/wiki/Regge%E2%80%93Wheeler%E2%80%93Zerilli%20equations,physics,astrophysics|relativity,0,train,dump,Regge–Wheeler–Zerilli equations,4,88b080f0a2951f860ed2be4e9de1b8677b319fd469952135c1bb2b081748c0a5
Regime shift,2515784,https://en.wikipedia.org/wiki/Regime%20shift,biology,ecology,0,train,dump,Regime shift,4,567f90f848249f08a8892e22f9a85e89e9d8b0772d08d804ac057b162d368f1e
Regional Planetary Image Facility,11295737,https://en.wikipedia.org/wiki/Regional%20Planetary%20Image%20Facility,science,history_of_science,1,train,dump,Regional Planetary Image Facility,4,d06bea72b95d633e5acac8255cde4850c58af4e6c5d22621e32294c1e9fc83c5
Registry of Open Access Repositories,32601452,https://en.wikipedia.org/wiki/Registry%20of%20Open%20Access%20Repositories,science,scientific_research,0,val,dump,Registry of Open Access Repositories,4,a0b763ead03dbd2c7fbb308d28107811d11b9b4e7d4b70ba07c6af13e6f9674c
Regius Professor of Natural History (Aberdeen),30635101,https://en.wikipedia.org/wiki/Regius%20Professor%20of%20Natural%20History%20%28Aberdeen%29,science,history_of_science,1,train,dump,Regius Professor of Natural History (Aberdeen),2,da1da17e5c44cec33b208ba180aba6e6ded847d8da620dee6363495571a82b28
Regression discontinuity design,16722187,https://en.wikipedia.org/wiki/Regression%20discontinuity%20design,science,scientific_research,0,train,dump,Regression discontinuity design,4,628a180ce2343fe501fee389160e6fbab888c42dce1e956c8d0aabad397f559f
Reichstag inquiry into guilt for World War I,73080433,https://en.wikipedia.org/wiki/Reichstag%20inquiry%20into%20guilt%20for%20World%20War%20I,history,world_wars,1,test,dump,Reichstag inquiry into guilt for World War I,4,19425c5e74bac02c0c984107a47928811b86bb62be6a24b16b187211e6f52d6f
Reichstein process,20902402,https://en.wikipedia.org/wiki/Reichstein%20process,chemistry,chemical_reactions|organic_chemistry,1,train,dump,Reichstein process,4,e0388d6a4816339ffe8b4b49ff4a085e79531c5de413ef5e3fc6ffee7850a0c9
Reika Utsugi,28758196,https://en.wikipedia.org/wiki/Reika%20Utsugi,sports,olympics,1,test,dump,Reika Utsugi,4,0e35cf951e4152577276b502ae66a9d557d3c469f0e23688d02e015270c2f370
Reinecke's salt,4240179,https://en.wikipedia.org/wiki/Reinecke%27s%20salt,chemistry,organic_chemistry,1,val,dump,Reinecke's salt,4,dcae379aa73c53daec346fdb5eaa890c65c0e0a6bd80dd4877cabc0516ad8d29
Reiner Klimke,2240297,https://en.wikipedia.org/wiki/Reiner%20Klimke,sports,olympics,1,train,dump,Reiner Klimke,4,013948fac91087b41aa30b3f0efd36a3451fe2f02225e0ade6a876335a101bed
Reinforcement (speciation),55298594,https://en.wikipedia.org/wiki/Reinforcement%20%28speciation%29,biology,ecology|evolution,0,train,dump,Reinforcement (speciation),4,be76d0dac479c8b6dbd1b2249a1444f9b092375a8eec9f77c92f372410564244
Reinventing Discovery,34330358,https://en.wikipedia.org/wiki/Reinventing%20Discovery,science,scientific_research,0,val,dump,Reinventing Discovery,4,789e96502f7d9d5a05abe937ff6eee0683d60fb71fa377855d6589ebcab8f132
Reinventing the wheel,1291336,https://en.wikipedia.org/wiki/Reinventing%20the%20wheel,technology,software,1,train,dump,Reinventing the wheel,4,7c503a6e8b57e03281aca7ebaf9f817fc78d75e139b17a4f0b97577918015dda
Reionization,488748,https://en.wikipedia.org/wiki/Reionization,physics,astrophysics,0,train,dump,Reionization,4,34091569da1f074ee8f3721a357e5b36fe2c06eee939c576d40b979e3e7554d0
Reissert reaction,3097300,https://en.wikipedia.org/wiki/Reissert%20reaction,chemistry,chemical_reactions,1,train,dump,Reissert reaction,2,40ef9c9631380b0b16cc1be6a1a3387f1e9e7a5d32b4561ebedc8fbe42ee6671
Reissner–Nordström metric,711862,https://en.wikipedia.org/wiki/Reissner%E2%80%93Nordstr%C3%B6m%20metric,physics,astrophysics,1,test,legacy_dump,Reissner–Nordström metric,4,b5d0d6c51e534caca14d334011177f87f2fa88d6d2e985f54d7d93e857926706
Reizo Koike,13462559,https://en.wikipedia.org/wiki/Reizo%20Koike,sports,olympics,1,train,dump,Reizo Koike,3,cb6c78c0b652487c8a902454387ab8745af79fd8ea522ee5a9c96b82282cd75e
Relational data mining,926722,https://en.wikipedia.org/wiki/Relational%20data%20mining,technology,artificial_intelligence,0,train,legacy_dump,Relational data mining,4,2665a8da4ad3d6ab5f5a9f86c8c6d99d33fec802ea6330f4183aed8917d476ca
Relations between Nazi Germany and the Arab world,28995647,https://en.wikipedia.org/wiki/Relations%20between%20Nazi%20Germany%20and%20the%20Arab%20world,history,world_wars,1,train,dump,Relations between Nazi Germany and the Arab world,4,c1d4445c7e52762ea8e0db0861742d336ae63cf3495fc15ff8c7840378934259
Relationship between mathematics and physics,42877569,https://en.wikipedia.org/wiki/Relationship%20between%20mathematics%20and%20physics,science,history_of_science,0,train,legacy_dump,Relationship between mathematics and physics,4,81c91d0731afea988ba65b48d96c8385d552968cc7d13ffa6f26775716b3bae6
Relative atomic mass,213968,https://en.wikipedia.org/wiki/Relative%20atomic%20mass,chemistry,periodic_table,0,train,dump,Relative atomic mass,4,0c19cb90b301b9b56a8686519cdf6e23628129d2ffee8a6d54703819447d811e
Relative canonical model,24885863,https://en.wikipedia.org/wiki/Relative%20canonical%20model,physics,relativity,1,train,dump,Relative canonical model,4,d5ff28171ff1c5b31a5d09218c64ef681a5b037fe6cc1c8402f9081123884c3a
Relative dimension,14076693,https://en.wikipedia.org/wiki/Relative%20dimension,physics,relativity,1,train,dump,Relative dimension,4,19e71ac5836cc29939b4da509e34913afae49c3d5d001ea24c447e58eaf15a93
Relative locality,36493499,https://en.wikipedia.org/wiki/Relative%20locality,physics,relativity,1,train,dump,Relative locality,4,f4d3671312643e994af487e81d61bde6ac144c01698d374dab9038c14270a3e0
Relative velocity,4946686,https://en.wikipedia.org/wiki/Relative%20velocity,physics,classical_mechanics|relativity,0,train,dump,Relative velocity,4,8f3f20cf80bb97905c085f444fe402885e3cb113e313303c89f426a6b5552b39
Relativistic Doppler effect,408026,https://en.wikipedia.org/wiki/Relativistic%20Doppler%20effect,physics,astrophysics|relativity,1,train,dump,Relativistic Doppler effect,4,4428f609a831435087726f6d1bdf0a72d8eff8b1cfef7349595dac028cc9dd48
Relativistic Euler equations,973828,https://en.wikipedia.org/wiki/Relativistic%20Euler%20equations,physics,relativity,1,val,dump,Relativistic Euler equations,4,6136673acf0ffe082f4f0ec89b4be2d8d9f5b1989a6e7b9d9d15d9d417c85a75
Relativistic Lagrangian mechanics,37720636,https://en.wikipedia.org/wiki/Relativistic%20Lagrangian%20mechanics,physics,classical_mechanics|relativity,1,train,dump,Relativistic Lagrangian mechanics,4,fe86710c19cccf51fbf866d1a56fb2fd52a90022d36e9dbba023b0266ffb2bac
Relativistic aberration,2396325,https://en.wikipedia.org/wiki/Relativistic%20aberration,physics,relativity,1,test,dump,Relativistic aberration,4,37e1c8ac6bf240dbc9fe6b42cc68306caa797bdfc5cf0e4e42d2b52cf5043655
Relativistic angular momentum,39139834,https://en.wikipedia.org/wiki/Relativistic%20angular%20momentum,physics,classical_mechanics|relativity,1,train,dump,Relativistic angular momentum,4,e892b93d83db19081f204c1e1777b5954bc64d5996ce870605014050e237e4c0
Relativistic beaming,1097849,https://en.wikipedia.org/wiki/Relativistic%20beaming,physics,astrophysics,0,train,dump,Relativistic beaming,4,6ba4985eefc83696ef54d1021fb096246cd2d39c195a715d2a5e9d7860d0bd23
Relativistic disk,38464658,https://en.wikipedia.org/wiki/Relativistic%20disk,physics,relativity,1,train,dump,Relativistic disk,4,924937a14936ed2f7d1d9ea4cd1ef77592a7bc827d423840c7fdded4904ce2da
Relativistic dynamics,4120782,https://en.wikipedia.org/wiki/Relativistic%20dynamics,physics,quantum_mechanics|relativity,0,train,dump,Relativistic dynamics,4,a51f8479827abe88239acb6eecfaa21a4c6b6f8e1ea5d767b44f00ee3ea264b8
Relativistic electromagnetism,2962357,https://en.wikipedia.org/wiki/Relativistic%20electromagnetism,physics,relativity,1,train,dump,Relativistic electromagnetism,4,baba8dae646c1afc1455304108fd7a779b86095f8ccaa7a1d861626c430f0a42
Relativistic electron beam,9487795,https://en.wikipedia.org/wiki/Relativistic%20electron%20beam,physics,quantum_mechanics|relativity,0,train,dump,Relativistic electron beam,2,b7f65617ade37da21f86816e0895c9133f2140de6791a8ca29a395639335660b
Relativistic heat conduction,20916902,https://en.wikipedia.org/wiki/Relativistic%20heat%20conduction,physics,relativity,1,train,dump,Relativistic heat conduction,4,fc8bfdd4f4610a8f2373111749188a5a7dde99ed9a144c0af80544cf2d048d6c
Relativistic mechanics,2021419,https://en.wikipedia.org/wiki/Relativistic%20mechanics,physics,relativity,0,train,dump,Relativistic mechanics,4,643780e211d8725d15b20edacf4598b7759b61e6f4a5453e54b7031c066a0d82
Relativistic particle,3605571,https://en.wikipedia.org/wiki/Relativistic%20particle,physics,quantum_mechanics|relativity,0,train,dump,Relativistic particle,4,bdffaa1480afa0a230594e714c265b40da24342252539337dd74b9e0ba7bb314
Relativistic plasma,1872987,https://en.wikipedia.org/wiki/Relativistic%20plasma,physics,relativity,0,test,dump,Relativistic plasma,4,ab7a8d0fec98020f6f49380067ea4392811a66ecb6e8785e91e46148297d3ac5
Relativistic quantum chemistry,1253782,https://en.wikipedia.org/wiki/Relativistic%20quantum%20chemistry,physics,quantum_mechanics|relativity,1,train,dump,Relativistic quantum chemistry,4,98360a336d2e07fc3816c74a0667882ae19c45574f2d2e157d8841efca36dbd8
Relativistic quantum cryptography,61446733,https://en.wikipedia.org/wiki/Relativistic%20quantum%20cryptography,technology,quantum_computing,1,train,legacy_dump,Relativistic quantum cryptography,4,cd2a65df3e36e49c7805a2d4e9e6fe19dca685da81ad7c362088b85e1df6d133
Relativistic quantum mechanics,19389837,https://en.wikipedia.org/wiki/Relativistic%20quantum%20mechanics,physics,quantum_mechanics|relativity,0,train,dump,Relativistic quantum mechanics,4,8728def5c412e8e020456e9b92f70886c2534a90922f252115eb3a7174a8e5d4
Relativistic speed,14346669,https://en.wikipedia.org/wiki/Relativistic%20speed,physics,relativity,1,train,dump,Relativistic speed,4,f53bf88b1b996297154a8d3c966ce2373f8b4c3f2179f43c0e475e4cb481983b
Relativistic star,19319238,https://en.wikipedia.org/wiki/Relativistic%20star,physics,relativity,0,train,dump,Relativistic star,4,e16bd4c6ae7c5995b8c2138929b461cdf69f62c0bf8791dac1f99dfcecbe2660
Relativistic system (mathematics),38858191,https://en.wikipedia.org/wiki/Relativistic%20system%20%28mathematics%29,physics,classical_mechanics|relativity,0,train,dump,Relativistic system (mathematics),4,9299e8af1ef1a6733f59dba6622e3492a441925ed546e4216a2d46b70595a521
Relativistic wave equations,577162,https://en.wikipedia.org/wiki/Relativistic%20wave%20equations,physics,quantum_mechanics|relativity,0,val,dump,Relativistic wave equations,4,9d078597eef1cebb90ca020d9328f5e75ffe5394b8753be76d2e90272a96d0ba
Relativity of simultaneity,3406142,https://en.wikipedia.org/wiki/Relativity%20of%20simultaneity,physics,relativity,1,val,dump,Relativity of simultaneity,4,f59d98dbe1abfd8bd1b69320d877d52fe4e94edb2fe05711891a9947957c2d23
Relativity priority dispute,4022767,https://en.wikipedia.org/wiki/Relativity%20priority%20dispute,physics,relativity,0,train,dump,Relativity priority dispute,1,0e1e920772a54d8be50bbe2a5c48e95a9ab7fff284eba85b43d09e6cad7ffa15
